131931	21406
134794	20294
75263	29161
58680	42320
49998	52445
42734	55590
30443	82611
27337	94399
19308	132123
15810	173384
162538	16162
157368	17652
139309	19906
134021	21067
120132	22104
104373	23356
59848	36109
45518	52945
47346	52909
26213	95504
23822	113820
17815	159687
128831	21783
70578	32268
67111	32326
59717	39148
56666	42657
50269	51333
39744	60516
32503	78343
24697	102173
20782	123160
219022	15755
162444	17571
153553	18535
140296	19466
134473	21003
128510	21886
114996	22211
100279	24648
85686	25691
54892	43445
53945	44122
50568	44384
43149	53780
39942	59281
39382	63430
35702	65530
32955	75220
29211	88341
29232	85309
28034	91703
24357	109483
22393	116516
20195	129732
19223	135819
18810	157585
17635	167449
153049	18720
133060	21175
97213	25388
97735	24996
47695	52676
50001	52133
28873	88629
