214995	217390
213640	212751
224015	216812
217330	223498
211265	218851
230542	210272
241248	222848
223259	232928
237721	237472
233384	210773
221695	210992
224048	211930
252795	208472
225118	230749
255836	228341
236224	212388
233494	216894
210244	220184
230500	216761
236292	213629
241745	198637
226965	230176
219479	201263
219339	223930
212750	206490
213226	213916
215375	213289
249292	218711
230362	226398
211676	239810
207434	206018
214395	223352
208188	219263
229500	211267
228562	218978
244151	235174
218708	210853
220480	208033
216440	240223
255810	214136
231320	234122
213555	236815
256570	229726
220959	236445
227119	227898
226806	225666
209601	209012
222712	216667
232391	227353
235347	203079
229582	219120
229566	204143
217287	207102
224247	205255
211759	211402
232835	224414
221371	215309
208543	237283
219756	232906
220767	223484
222252	203752
239809	223249
238737	224246
220920	266318
226333	233557
244395	235931
202169	213757
240758	203416
228164	238735
209252	223767
226037	227575
225074	211799
222880	203243
222958	189105
219499	228311
213116	224555
213156	219587
217966	209337
217212	217907
211728	214206
219592	210163
241845	213620
210118	248084
216084	202180
249849	216352
218417	227958
217073	213290
209165	203943
226432	237397
230180	220942
248046	227231
241833	240639
213280	238256
234041	222516
233300	206862
208756	230212
221641	235126
224954	224838
229120	213186
199177	221853
242894	212922
235132	218301
226676	210490
226521	221578
209010	221083
220469	214404
211432	225585
226651	183561
235421	224706
218700	247243
209859	233657
226312	216188
223566	214009
230653	219784
207010	239038
222636	232399
243600	231503
246882	218068
228622	226502
229824	217654
220682	244340
206902	233323
190240	219159
208056	220275
229062	203610
219640	218393
231596	206910
214941	228488
239364	221848
220223	241637
211427	229649
202218	223912
231068	209481
252035	229240
206842	231724
231280	229744
229936	219827
220877	193697
218992	242212
218207	212290
225829	221526
204472	218677
232747	233746
221597	207453
224176	194691
212891	229778
233424	217981
202901	219761
227132	213308
222545	250499
248847	227543
223913	233055
220083	234124
233010	226037
242696	206632
232931	227547
220510	225893
230491	220582
222476	209700
221196	213742
234297	205861
229369	214233
217917	209010
232117	255086
241667	210451
200810	233682
218460	238544
243156	229626
224512	231249
208781	199943
226423	223687
232077	233427
218898	218190
233820	233190
227864	222778
213266	208698
213484	211883
214197	219400
201253	236518
223697	221007
220350	207606
247496	223349
233460	220609
255577	250313
237288	240222
237929	232617
220891	224394
232626	218080
201820	208940
204279	242076
207051	219435
216625	190398
212505	221284
220975	217515
220314	231190
237755	199873
227332	218936
236928	227976
219475	221678
227380	218449
226167	211685
205379	225141
209104	231760
224929	211638
239257	232947
236308	216975
259278	219143
220308	230288
217473	215371
234259	213473
236034	210624
213952	218636
205979	237245
209820	196223
249051	237821
212520	224252
231963	218205
223709	214453
223947	238807
234145	239906
223737	243397
210413	214113
207562	223786
215314	207077
243681	206361
221172	196736
238224	232237
221709	218278
221676	245093
255871	186063
206919	237338
244368	232452
237448	207109
225984	230290
215489	204787
225216	221327
234908	213541
228992	213171
224855	211800
212113	232131
230354	206560
237651	219619
213198	216896
227880	229484
219421	227654
208739	233974
232748	222406
228639	202908
223412	226798
216840	220681
225309	232426
201391	230696
221965	232798
225847	188789
247538	217372
217998	207602
195046	220049
208095	210982
206283	195412
225269	215310
236775	232658
215112	228438
212637	211328
217913	253592
230252	222643
228911	209690
231554	199211
201306	233133
230077	208275
236677	242979
218886	212284
226909	239920
229550	215306
247748	234729
240600	215224
240730	222922
222317	230438
242432	204263
238264	227205
243499	209386
238254	236688
229651	213006
219749	209506
226017	218984
206898	240927
236323	210230
233138	234978
218914	211892
188072	197930
216772	208306
232268	217194
230011	225255
202126	230315
232495	205170
225268	214797
224144	236076
218835	201667
