233653	228124
208265	222728
240255	218857
200948	207797
218679	238295
229483	208189
230049	234889
228875	192819
221215	223504
229333	228620
242790	236503
237819	241176
228798	218951
222188	238743
239058	202716
222111	212638
224212	217286
207050	220567
208693	210417
224564	231781
242464	229142
218352	221058
226501	241687
224524	221829
239210	225017
208742	219066
212797	247711
205716	236453
230732	231375
228365	245839
227923	247704
201622	234883
226175	222445
213958	227282
241075	235825
207353	254085
218987	228706
198280	220749
219034	213760
238816	217080
238370	220286
229875	250754
240250	217065
236625	242023
226247	211728
227588	228428
227202	240056
206478	221954
208536	235296
213945	212267
227687	217344
219708	217625
236884	222045
220336	210949
198928	242699
234066	226802
233154	229867
231060	229144
206892	218500
206141	220869
220702	240440
217358	225184
219674	206592
206644	206902
235964	214194
199562	231435
225944	232336
219546	224723
211426	217638
211679	234024
230810	222090
236722	201509
224757	215082
222938	234995
233771	225798
237479	219744
221947	234777
231146	246318
226021	230702
217299	219423
213403	217723
202241	241718
227369	220229
229037	229310
206522	198060
228865	224745
226084	224416
217936	239179
220594	225687
208635	240061
238398	226646
220966	232132
203576	233139
244935	227732
224639	240108
222287	225989
227578	230417
242668	199732
229320	213894
244674	201090
222788	218259
231281	228521
229507	248806
233601	225744
205583	200315
228849	242117
245345	244262
227959	240408
221998	198909
202493	203875
197756	204345
238575	219814
217047	230641
221363	219730
212157	221744
223039	238886
221803	228556
250820	217281
230496	231601
231786	247650
227373	217294
221657	221677
221587	247971
238002	229094
225597	200437
206075	213901
223932	233523
217654	250538
237089	199393
226858	223758
221513	220757
221422	208982
209748	228227
210964	235204
216425	214863
223656	215655
224721	207795
238148	232984
238465	226774
228804	213309
256912	217767
226076	226339
237445	223464
210325	235292
225728	228351
242677	221384
206299	237771
228408	238332
213991	215320
230749	231817
217636	195325
235925	223329
231836	202786
223307	229278
225533	230962
217409	223389
225958	216653
252747	235983
206333	242486
228901	193549
207509	217257
225340	226159
225103	215388
232194	222967
221070	226294
234014	225734
235709	240105
249289	219734
212299	228027
230560	210476
234119	232396
231059	206000
234842	215518
201437	236280
228390	238076
226675	217096
191170	220275
200509	213203
209554	222737
213699	229625
240251	226590
217988	227246
229473	232389
204062	239614
224214	241490
231156	234151
206434	226324
201271	244999
211183	235033
224486	225503
211913	210710
216663	229249
217577	232064
219803	223337
204018	215694
251314	249179
214096	228877
228069	204965
236811	236138
215699	221778
206866	222710
214605	239546
218241	210220
228778	257249
212871	238851
225645	225028
218367	228991
210125	245934
198286	231927
198453	210247
226063	228211
227177	226282
219943	223350
221244	238025
235409	232694
204916	223348
206560	206730
202779	225282
234165	222261
241041	223868
223097	224870
212502	205422
212219	238744
220979	225827
220669	224204
226078	231423
199406	231922
197928	208098
207201	226169
228142	244812
233909	215553
215089	224472
195262	232606
220144	197801
233767	211161
222572	247016
226608	243813
234697	238949
213702	200473
256144	197761
209369	207404
220937	236223
212992	209436
232993	250024
213697	228618
206439	217697
232676	206409
214534	202472
217440	238945
217607	238571
224940	245448
216444	203866
250990	238483
220556	228199
218267	208610
207853	239098
205168	241782
214021	235300
249433	235889
220225	194938
209615	229473
215293	210669
206029	244513
221461	221432
236151	219004
228434	245661
226947	234021
214326	214370
235463	230414
226766	212901
228641	221531
210091	214830
218786	242933
227731	241839
215617	235447
236619	223277
232117	218662
252430	223009
214064	250732
218226	216231
218895	211441
224860	223159
238225	219454
222386	203424
245772	213839
222602	214328
221106	211371
235450	215135
214874	204187
217687	200226
234885	224637
229198	214937
219901	204773
209960	234588
214650	231811
218498	240988
235214	250808
200841	228826
214364	237133
220434	220818
217754	231476
226495	214683
222645	230113
215438	210208
216689	224279
207183	208314
223393	212777
216689	207824
221446	227670
225292	229020
215770	217309
208600	245321
232718	217306
215941	231762
235353	226842
200812	227581
228059	212753
221194	214125
247387	215642
216166	207815
226805	240270
234726	203753
231353	238570
249331	242109
221844	244620
212401	208823
218804	219852
222991	219464
231353	219289
209172	247033
215647	237865
235225	226594
229049	239189
227526	222497
210292	233117
223575	229666
241976	225762
207683	240563
224138	247424
217690	217446
219721	220800
207815	210421
220234	215118
231174	241403
209259	218056
223128	217012
223134	234139
200834	216414
215339	215279
237817	220786
228788	205747
218570	222028
212233	229670
222666	231137
217811	233734
221620	212414
220065	213290
211868	231119
199120	233448
202758	204680
215372	247539
217935	215654
203583	220420
206009	239427
235350	215717
216803	237731
218897	219976
222703	220506
225536	214613
227901	222117
233381	214738
224286	227124
215938	214137
220360	216577
226390	207704
218851	200226
228751	247445
218232	211586
247992	211739
230795	224847
222150	230792
227558	204200
219208	204327
228762	202771
227272	222591
230250	224146
222654	230500
228180	210652
230046	204867
218004	225401
211846	241880
231860	226299
208441	230788
229660	224541
220893	229378
232683	241585
223734	246055
222564	221553
228194	212527
236642	214637
236687	235336
242533	222169
229440	231677
208527	208619
243863	243943
222866	210895
216621	214246
210475	232852
243703	231712
236529	200222
201338	241768
246903	236911
230585	235180
222424	207291
217210	201619
239063	224533
202428	210581
238182	221515
222464	254105
211452	212783
239397	225725
241164	239183
223454	236075
235756	226130
196593	237738
212900	233811
201401	215415
218490	238583
224588	224479
219370	231999
236145	218929
240224	234302
252349	218805
226099	213072
207465	228915
240021	236386
219857	218652
229845	237322
233877	229920
229884	213316
227172	218988
202591	222760
211717	218439
202646	207243
227183	208782
231814	229679
226389	203795
212217	214889
220515	226854
223737	223459
223391	234089
219060	226869
222450	228565
229814	241570
224877	227932
229531	220650
212611	224678
224375	223036
225064	262574
219567	221030
230902	233167
223419	191359
206088	234527
194675	241734
240572	225683
227575	214881
243519	194649
226912	223199
225993	248388
210186	220900
210249	201112
215631	225780
230086	232674
224476	232256
225874	206952
197820	237098
234043	242111
221426	208431
230124	211269
208003	245367
257204	219100
226659	239430
228149	213020
232789	217234
221014	232389
255894	210397
225167	209653
214534	218402
220416	230848
216096	219791
226242	217068
218119	213207
222035	241143
209757	214913
226321	205366
224157	207024
232576	212263
208382	206124
231215	228614
215943	220626
