252926	221132
217308	242666
201083	220598
223255	212519
216819	238344
219888	234843
228769	228602
242335	224125
216239	231467
228830	254602
226074	231659
222183	216965
215621	221176
209607	209065
222348	223316
228340	240728
222458	232918
220775	247135
216012	213618
236169	239508
210246	244710
202952	189888
224318	223013
226189	211206
244617	228163
211592	234437
222803	220630
224898	235658
195830	238335
199050	227234
222545	217499
237982	225176
209867	214857
229587	222431
230471	225310
208638	202394
237089	247039
234070	237074
224964	203288
208099	214598
240276	206083
237346	191073
231026	223914
218898	259901
226256	226106
213236	225343
225815	215573
222365	218925
205365	225832
225837	223877
222605	241295
217240	239133
231573	225124
218183	240612
227880	237605
251621	219310
236806	229815
219372	208630
224494	242933
219655	204188
210572	221672
218139	217805
210478	218680
231169	217435
212155	223225
223080	209008
245111	209948
222556	237833
215450	217916
216042	220535
222041	216731
229194	219487
218775	232261
231768	241166
208362	218634
220668	237684
228187	247210
235488	220756
238664	225445
231505	211556
228420	200978
237385	209896
206390	223992
219744	210634
221519	220519
233429	217820
213582	222509
216863	222271
236255	222487
216487	221911
243458	220162
212172	208530
206008	271245
232384	229715
215914	212574
209892	236824
205169	205781
239776	223151
232495	223283
223614	241953
237920	223883
212720	250475
231087	219787
207673	245936
239467	218087
209972	232416
219678	220923
234074	228366
223396	223535
226845	212255
202018	245515
212467	222317
226432	204259
225802	212161
191493	222778
219917	218535
219373	229964
238893	251170
234008	196521
211373	216181
226132	219663
201790	219786
222726	217526
212731	241437
212415	223574
220201	245809
226073	233275
215786	204347
205682	211947
209916	225879
221694	210393
235934	239210
236014	234239
227938	225756
224186	225617
211695	220679
225452	226704
202148	218157
232425	222042
229488	237823
243254	234340
222678	241024
237600	226643
235313	218801
228327	221475
250610	225841
193597	232704
216638	206326
223806	221274
225171	230054
229709	233842
240716	238097
222628	208753
192074	239329
221008	210467
203521	212420
220140	220515
242101	223650
215726	236646
232434	246588
244441	233084
234557	223188
224268	238142
217555	208170
238372	237353
225091	230732
217657	217761
218259	216616
212917	212829
218129	229611
214678	234307
212739	224704
216552	210644
242681	237262
242807	224462
237067	220218
237128	241037
215311	222508
234290	224077
232940	234422
201824	252400
233900	217430
206651	221453
202157	200297
233256	210317
240565	222275
230863	230138
242691	197843
223958	233284
229321	251339
235981	218069
206783	239574
236318	221221
200393	210813
211497	225282
237822	210210
224860	211746
233862	232443
206263	227434
225950	230349
217545	230158
216473	226980
201254	234963
201427	221116
192011	213377
235311	224445
222095	204689
217148	243962
218843	222062
216950	221469
203813	231480
243655	244094
249389	206944
210017	224000
242071	225896
213616	215081
234920	216693
230168	244396
214398	217825
230997	241536
221422	224768
217169	212527
239324	240291
224775	239727
241044	232660
194818	236659
218736	219294
245292	216895
218575	232133
185109	241798
226646	234727
208289	236568
234732	242196
233009	209012
218756	232274
223485	223020
205792	246798
216810	223115
222314	215307
211113	208122
207193	239261
214569	202399
218802	224792
234874	234560
194270	222642
222666	212735
233245	201666
221442	230884
232511	230932
229806	213408
208921	237125
208875	225232
233793	234032
216960	208001
250904	216484
229025	232270
222403	237302
223938	243813
234361	219126
234903	213979
249321	244172
189365	241848
229244	225232
209820	199707
240355	227929
225528	242896
197829	243297
233255	198359
222279	239472
200044	234451
211387	216253
188431	238468
234864	229267
216616	218532
223343	216979
235731	227458
224177	215659
218764	216818
208726	215169
226179	235014
213224	237376
238074	218471
218980	220258
210006	231452
221134	237236
233870	214851
234526	211215
219670	217905
205778	234732
257077	217717
215590	215910
218002	222815
210214	202392
194205	212401
214811	227085
209613	220346
249812	217062
224725	227748
232928	233806
227850	209656
211876	210828
206010	221893
232181	238128
229282	192543
224662	213036
226805	233776
200666	230455
220077	243906
230000	225400
239608	216353
230867	219501
216148	244702
218490	237647
202885	232529
232162	214681
221807	230606
220543	224429
220818	243908
225276	207152
249684	219051
213239	219376
229003	239898
195036	216830
232914	209020
215157	208278
218816	193012
219102	236459
225584	241309
220006	220197
230195	208649
207359	207435
226215	223666
231066	215770
231643	213947
221696	229249
221639	231026
228417	217378
218460	214534
241701	255626
227736	210627
212198	257323
223732	212278
209077	213844
241539	240333
230057	231403
224824	215197
210759	202103
211415	223339
201837	227115
186888	239894
200453	234775
214692	206144
222013	222564
213282	203933
225851	233783
229429	217893
229102	228875
225461	219821
228125	229802
228242	232742
213425	230257
216267	233352
219766	231379
210921	232156
203977	214497
236334	226006
219257	228486
212426	231192
246171	229424
229928	225057
233589	227507
225700	202021
210932	212986
229399	229535
227091	235601
235624	242438
233797	240460
230661	234526
211721	208836
227575	224008
224395	242378
227595	218181
210858	215030
216221	227132
209082	222989
214340	197776
221693	225574
228704	202689
233972	242974
257224	213170
216829	232754
226511	233203
240761	218660
213758	216730
208493	245180
223910	214252
241047	225043
223293	231162
207706	231455
229659	241061
240661	222220
224217	214272
236494	235774
222954	228304
207151	232835
230792	220164
220499	227149
221522	206206
229412	230821
207786	226541
231295	237469
236767	208808
222965	219795
228207	227666
241188	234818
216500	242576
214306	222781
222672	225658
233910	239658
217037	217351
217672	241562
211591	211863
224639	219423
223479	242865
237445	213326
226225	241712
245989	237642
216855	237062
219597	246788
219312	244223
221614	219782
216926	218589
217615	228965
207207	228065
222023	202377
216950	222904
215292	237587
214577	236190
209411	223573
221760	214333
227198	227399
211451	225818
231431	237017
221314	236156
222744	217448
232071	217021
201839	213839
230924	222120
224010	249673
229753	214401
211823	236612
212066	247758
198929	212832
224429	228459
225226	231278
223864	238758
214373	237716
241600	234963
257271	209636
230220	216573
218266	214204
213623	225899
238365	232182
217898	246500
222303	228865
223586	218696
216935	237779
227031	216311
224556	191839
238216	224223
211842	238929
203909	238288
213791	211591
227657	226439
206868	221893
226871	221544
232741	228429
208348	209549
210350	222380
234052	237722
205719	224981
234637	231973
222873	230720
239143	241657
227684	220885
233752	231567
222496	258257
234042	202187
230488	210702
226248	224997
235790	238621
226496	231546
210800	200224
224176	255456
212852	228083
205165	236153
216155	229561
213951	225951
229416	217853
226567	207890
